165	3	237
41	1	237
110	0	230
151	1	234
34	1	235
93	1	235
15	2	235
73	3	236
20	1	236
103	1	231
93	3	236
19	2	230
14	2	236
147	1	234
20	2	231
