383	6	1544	118
383	6	637	118
383	6	1558	118
383	6	2162	118
1287	6	2273	118
1287	6	605	118
1287	6	473	118
886	6	1549	118
2057	6	1545	118
2057	6	1653	118
2057	6	1544	118
2057	6	2281	118
2057	6	2068	118
2057	6	1651	118
844	6	1558	118
672	6	1653	118
672	6	1651	118
672	6	637	118
844	6	1719	118
844	6	637	118
165	6	1558	118
2116	6	1558	118
1372	6	1301	118
960	6	2085	118
960	6	959	118
960	6	954	118
962	6	2225	118
962	6	1549	118
702	6	1549	118
702	6	2232	118
165	6	637	118
165	6	1550	118
420	6	1558	118
306	6	2102	118
306	6	1550	118
2022	6	1549	118
177	6	1558	118
702	6	473	118
702	6	2273	118
702	6	1593	118
702	6	1545	118
702	6	2243	118
962	6	637	118
526	6	1455	118
526	6	1549	118
1412	6	1549	118
1412	6	637	118
306	6	1549	118
960	6	1549	118
1949	6	2281	118
201	6	1550	118
201	6	1549	118
201	6	115	118
1514	6	2149	118
156	6	1549	118
156	6	1550	118
156	6	2273	118
78	6	637	118
78	6	1545	118
78	6	1558	118
168	6	988	118
9	6	2011	118
9	6	1550	118
9	6	1549	118
9	6	2085	118
702	6	2281	118
306	6	2232	118
2369	6	2243	118
69	6	2232	118
69	6	1558	118
69	6	2281	118
1418	6	1549	118
1412	6	1276	118
1412	6	131	118
699	6	1549	118
699	6	637	118
2369	6	1550	118
2342	6	1549	118
1112	6	1550	118
73	6	637	118
2144	6	1558	118
2144	6	1549	118
869	6	637	118
869	6	1550	118
1696	6	1550	118
1696	6	637	118
203	6	1558	118
203	6	463	118
203	6	462	118
1203	6	637	118
1203	6	1549	118
1949	6	2273	118
1949	6	2232	118
2249	6	1549	118
2249	6	637	118
46	6	473	118
955	6	954	118
741	6	1550	118
2369	6	473	118
2369	6	440	118
2369	6	2281	118
2369	6	2273	118
2369	6	2232	118
2369	6	1549	118
919	6	137	118
919	6	637	118
919	6	1549	118
919	6	1550	118
919	6	2162	118
2342	6	637	118
311	6	1558	118
